product,reviewer,city,state,rating,review,review_type
Turmeric + Red Chilli + Coriander,Sample Customer 046,Chennai,Tamil Nadu,5,"Packaging was neat and the product reached me in good condition. These three cover a lot of my everyday cooking needs. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 047,Raipur,Chhattisgarh,5,"Bought this along with a few other Dishu products. These three cover a lot of my everyday cooking needs. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 048,Gurugram,Haryana,5,I liked the freshness of the powder. These three cover a lot of my everyday cooking needs. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 049,Srinagar,Jammu & Kashmir,4,Good option for everyday Indian cooking. Convenient set for making a curry base from scratch. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 050,Bhopal,Madhya Pradesh,5,"The aroma was noticeable as soon as I opened the pack. Convenient set for making a curry base from scratch. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 051,Hyderabad,Telangana,5,"The pack was properly sealed and easy to store. These three cover a lot of my everyday cooking needs. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 052,Goa,Goa,5,I liked the freshness of the powder. Convenient set for making a curry base from scratch. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 053,New Delhi,Delhi,5,"This has become a regular item in my kitchen. These three cover a lot of my everyday cooking needs. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 054,Jammu,Jammu & Kashmir,5,Bought this along with a few other Dishu products. Convenient set for making a curry base from scratch. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 055,Indore,Madhya Pradesh,3,Good option for everyday Indian cooking. These three cover a lot of my everyday cooking needs. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 056,Bengaluru,Karnataka,4,"Packaging was neat and the product reached me in good condition. I used all three in different dishes and liked the overall flavour. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 057,Visakhapatnam,Andhra Pradesh,5,"I have been using this in everyday cooking and it has worked well. Convenient set for making a curry base from scratch. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 058,Jodhpur,Rajasthan,5,The pack was properly sealed and easy to store. I used all three in different dishes and liked the overall flavour. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 059,Shimla,Himachal Pradesh,5,I liked the freshness of the powder. These three cover a lot of my everyday cooking needs. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 060,Nagpur,Maharashtra,5,I have been using this in everyday cooking and it has worked well. These three cover a lot of my everyday cooking needs. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 061,Guwahati,Assam,5,I have been using this in everyday cooking and it has worked well. Convenient set for making a curry base from scratch. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 062,Vijayawada,Andhra Pradesh,5,I liked the freshness of the powder. I used all three in different dishes and liked the overall flavour. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 063,Jaipur,Rajasthan,4,I have been using this in everyday cooking and it has worked well. These three cover a lot of my everyday cooking needs. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 064,Dehradun,Uttarakhand,5,This has become a regular item in my kitchen. I used all three in different dishes and liked the overall flavour. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 065,Pune,Maharashtra,5,I have been using this in everyday cooking and it has worked well. I used all three in different dishes and liked the overall flavour. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 066,Patna,Bihar,3,The taste felt balanced in the dishes I made. Convenient set for making a curry base from scratch. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 067,Thiruvananthapuram,Kerala,5,Tried this for the first time and the quality surprised me. Convenient set for making a curry base from scratch. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 068,Chandigarh,Chandigarh,5,Bought this along with a few other Dishu products. These three cover a lot of my everyday cooking needs. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 069,Varanasi,Uttar Pradesh,5,Bought this along with a few other Dishu products. Convenient set for making a curry base from scratch. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 070,Mumbai,Maharashtra,4,This has become a regular item in my kitchen. These three cover a lot of my everyday cooking needs. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 071,Ranchi,Jharkhand,5,"This has become a regular item in my kitchen. I used all three in different dishes and liked the overall flavour. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 072,Kochi,Kerala,5,"I liked the freshness of the powder. Convenient set for making a curry base from scratch. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 073,Ludhiana,Punjab,5,Good option for everyday Indian cooking. I used all three in different dishes and liked the overall flavour. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 074,Lucknow,Uttar Pradesh,5,Bought this along with a few other Dishu products. I used all three in different dishes and liked the overall flavour. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 075,Surat,Gujarat,5,Good option for everyday Indian cooking. Convenient set for making a curry base from scratch. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Red Chilli + Coriander,Sample Customer 076,Bhubaneswar,Odisha,5,Tried this for the first time and the quality surprised me. These three cover a lot of my everyday cooking needs. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 001,Jodhpur,Rajasthan,5,This has become a regular item in my kitchen. The powder looks fresh and has a clean turmeric aroma. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 002,Shimla,Himachal Pradesh,5,The aroma was noticeable as soon as I opened the pack. Used it in dal and vegetables; it gives a nice earthy note. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 003,Nagpur,Maharashtra,5,I have been using this in everyday cooking and it has worked well. Used it in dal and vegetables; it gives a nice earthy note. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 004,Guwahati,Assam,5,Bought this along with a few other Dishu products. Used it in dal and vegetables; it gives a nice earthy note. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 005,Vijayawada,Andhra Pradesh,5,This has become a regular item in my kitchen. The colour is bright and it mixes easily into gravies. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 006,Jaipur,Rajasthan,5,Tried this for the first time and the quality surprised me. The powder looks fresh and has a clean turmeric aroma. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 007,Dehradun,Uttarakhand,4,"The flavour is quite natural and not overpowering. Used it in dal and vegetables; it gives a nice earthy note. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 008,Pune,Maharashtra,5,The aroma was noticeable as soon as I opened the pack. Used it in dal and vegetables; it gives a nice earthy note. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 009,Patna,Bihar,5,The pack was properly sealed and easy to store. The colour is bright and it mixes easily into gravies. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 010,Thiruvananthapuram,Kerala,5,"The flavour is quite natural and not overpowering. The powder looks fresh and has a clean turmeric aroma. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 011,Chandigarh,Chandigarh,3,I was mainly looking for a fresh spice and this did the job. The colour is bright and it mixes easily into gravies. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 012,Varanasi,Uttar Pradesh,5,The taste felt balanced in the dishes I made. Used it in dal and vegetables; it gives a nice earthy note. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 013,Mumbai,Maharashtra,5,I was mainly looking for a fresh spice and this did the job. The powder looks fresh and has a clean turmeric aroma. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 014,Ranchi,Jharkhand,4,The taste felt balanced in the dishes I made. Used it in dal and vegetables; it gives a nice earthy note. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 015,Kochi,Kerala,5,The flavour is quite natural and not overpowering. The powder looks fresh and has a clean turmeric aroma. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 016,Ludhiana,Punjab,5,I was mainly looking for a fresh spice and this did the job. The colour is bright and it mixes easily into gravies. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 017,Lucknow,Uttar Pradesh,5,I liked the freshness of the powder. The powder looks fresh and has a clean turmeric aroma. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 018,Surat,Gujarat,5,This has become a regular item in my kitchen. The colour is bright and it mixes easily into gravies. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 019,Bhubaneswar,Odisha,5,I was mainly looking for a fresh spice and this did the job. The powder looks fresh and has a clean turmeric aroma. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 020,Coimbatore,Tamil Nadu,5,The aroma was noticeable as soon as I opened the pack. Used it in dal and vegetables; it gives a nice earthy note. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 021,Amritsar,Punjab,4,Packaging was neat and the product reached me in good condition. The colour is bright and it mixes easily into gravies. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 022,Noida,Uttar Pradesh,3,Packaging was neat and the product reached me in good condition. The colour is bright and it mixes easily into gravies. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 023,Ahmedabad,Gujarat,5,The pack was properly sealed and easy to store. The powder looks fresh and has a clean turmeric aroma. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 024,Kolkata,West Bengal,5,"The flavour is quite natural and not overpowering. The colour is bright and it mixes easily into gravies. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 025,Chennai,Tamil Nadu,5,"The flavour is quite natural and not overpowering. The powder looks fresh and has a clean turmeric aroma. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric Powder (Haldi Powder),Sample Customer 026,Raipur,Chhattisgarh,5,Tried this for the first time and the quality surprised me. The colour is bright and it mixes easily into gravies. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
